Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeComments,EmployeeComments_Processed,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,Attrition_No,Attrition_Yes,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes,sentiment_label_Negative,sentiment_label_Neutral,sentiment_label_Positive,salary_to_income_ratio,workload_score,career_progress_ratio,promotion_frequency,job_change_frequency,satisfaction_index,attrition_risk_score,average_rating,engagement_potential,attrition_risk_category_High_Risk,attrition_risk_category_Low_Risk,attrition_risk_category_Medium_Risk
33,515,1,2,1,73,1,98,3,3,4,13458,15146,1,12,3,3,80,0,15,1,3,15,14,8,12,"Standard work situation, nothing exceptional.","standard work situation, nothing exceptional.",0.0,0.0,0.0,1.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,1.125343636228546,1,1.0,1.7777777777777777,0.125,2.75,0.925,3.0,4.075,False,True,False
35,853,18,5,1,74,2,71,3,3,1,9069,11031,1,22,4,4,80,1,9,3,2,9,8,1,8,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,1.216207276736494,1,1.0,5.0,0.2,2.25,1.175,3.5,3.825,False,False,True
35,1142,23,4,1,75,3,30,3,1,1,4014,16002,3,15,3,3,80,1,4,3,3,2,2,2,2,"Job is acceptable, could have more benefits.","job is acceptable, could have more benefits.",0.6361,0.509,0.0,0.491,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,3.985554171855542,2,0.6,1.0,0.8,2.5,1.4300000000000002,3.0,3.57,False,False,True
31,655,7,4,1,76,4,48,3,2,4,5915,9528,3,22,4,4,80,1,10,3,2,7,7,1,7,Love the collaborative environment and innovative projects.,love the collaborative environment and innovative projects.,0.7964,0.587,0.0,0.413,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,1.6105476673427992,0,0.7272727272727273,4.0,0.36363636363636365,3.5,0.30454545454545456,3.5,4.695454545454545,False,True,False
37,1115,1,4,1,77,1,51,2,2,3,5993,2689,1,18,3,3,80,1,7,2,4,7,5,0,7,The job meets expectations for the most part.,the job meets expectations for the most part.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,0.4486152819486153,1,1.0,8.0,0.25,2.75,0.925,2.5,4.075,False,True,False
32,427,1,3,1,78,1,33,3,2,4,6162,10877,1,22,4,2,80,1,9,3,3,9,8,7,8,"Standard work situation, nothing exceptional.","standard work situation, nothing exceptional.",0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,1.7648872302450105,1,1.0,1.25,0.2,2.5,1.05,3.5,3.95,False,False,True
38,653,29,5,1,79,4,50,3,2,4,2406,5456,1,11,3,4,80,0,10,2,3,10,3,9,9,Love the collaborative environment and innovative projects.,love the collaborative environment and innovative projects.,0.7964,0.587,0.0,0.413,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,2.2667220606564187,0,1.0,1.1,0.18181818181818182,3.75,0.125,3.0,4.875,False,True,False
50,989,7,2,1,80,2,43,2,5,3,18740,16701,5,12,3,4,80,1,29,2,2,27,3,13,8,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,0.8911477509204419,2,0.9333333333333333,2.0,0.2,2.75,1.2383333333333335,2.5,3.7616666666666667,False,False,True
59,1435,25,3,1,81,1,99,3,3,1,7637,2354,7,11,3,4,80,0,28,3,2,21,16,7,9,Deeply unhappy with this position and company.,deeply unhappy with this position and company.,-0.4754,0.0,0.34,0.66,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,0.3081958627913066,1,0.7586206896551724,2.75,0.27586206896551724,2.0,1.3482758620689657,3.0,3.6517241379310343,False,False,True
36,1223,8,3,1,83,3,59,3,3,3,10096,8202,1,13,3,2,80,3,17,2,3,17,14,12,8,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,0.8123204912350203,1,1.0,1.3846153846153846,0.1111111111111111,2.75,0.925,3.0,4.075,False,True,False
55,836,8,3,1,84,4,33,3,4,3,14756,19730,2,14,3,3,80,3,21,2,3,5,0,0,2,The job meets expectations for the most part.,the job meets expectations for the most part.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,1.3369926136748662,2,0.2727272727272727,6.0,0.13636363636363635,3.25,1.1204545454545454,3.0,3.879545454545455,False,False,True
36,1195,11,3,1,85,2,95,2,2,2,6499,22656,1,13,3,3,80,0,6,3,3,6,5,0,3,"Standard work situation, nothing exceptional.","standard work situation, nothing exceptional.",0.0,0.0,0.0,1.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,3.4855384615384617,1,1.0,7.0,0.2857142857142857,2.5,1.05,2.5,3.95,False,False,True
45,1339,7,3,1,86,2,59,3,3,1,9724,18787,2,17,3,3,80,1,25,2,3,1,0,0,0,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,1.9318251928020564,1,0.07692307692307693,2.0,0.11538461538461539,2.25,1.3596153846153847,3.0,3.6403846153846153,False,False,True
35,664,1,3,1,88,2,79,3,1,1,2194,5868,4,13,3,4,80,1,5,2,2,3,2,1,2,"Work environment is neutral, neither good nor bad.","work environment is neutral, neither good nor bad.",-0.5824,0.0,0.443,0.557,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,2.673348519362187,0,0.6666666666666666,2.0,0.8333333333333334,2.25,0.9416666666666667,3.0,4.058333333333334,False,True,False
36,318,9,3,1,90,4,79,2,1,3,3388,21777,0,17,3,1,80,1,2,0,2,1,0,0,0,Standard corporate job with usual pros and cons.,standard corporate job with usual pros and cons.,0.0,0.0,0.0,1.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,6.4257893183830035,1,0.6666666666666666,2.0,0.3333333333333333,2.5,1.1166666666666667,2.5,3.8833333333333333,False,False,True
59,1225,1,1,1,91,1,57,2,2,3,5473,24668,7,11,3,4,80,0,20,2,2,4,3,1,3,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,4.506393861892583,1,0.23809523809523808,2.5,0.38095238095238093,2.5,1.2023809523809526,2.5,3.7976190476190474,False,False,True
29,1328,2,3,1,94,3,76,3,1,2,2703,4956,0,23,4,4,80,1,6,3,3,5,4,0,4,Average work conditions and typical responsibilities.,average work conditions and typical responsibilities.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1.8328402366863905,1,0.8571428571428571,6.0,0.14285714285714285,3.0,0.8285714285714286,3.5,4.171428571428572,False,True,False
31,1082,1,4,1,95,3,87,3,1,2,2501,18775,1,17,3,2,80,0,1,4,3,1,1,1,0,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,7.503996802557953,1,1.0,1.0,1.0,2.5,1.05,3.0,3.95,False,False,True
32,548,1,3,1,96,2,66,3,2,2,6220,7346,1,17,3,2,80,2,10,3,3,10,4,0,9,Average work conditions and typical responsibilities.,average work conditions and typical responsibilities.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1.180839093393345,0,1.0,11.0,0.18181818181818182,2.25,0.875,3.0,4.125,False,True,False
36,132,6,3,1,97,2,55,4,1,4,3038,22002,3,12,3,2,80,0,5,3,3,1,0,0,0,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,7.2398815399802565,0,0.3333333333333333,2.0,0.6666666666666666,2.75,0.7583333333333333,3.5,4.241666666666667,False,True,False
31,746,8,4,1,98,3,61,3,2,4,4424,20682,1,23,4,4,80,0,11,2,3,11,7,1,8,Amazing experience working here. Highly motivated!,amazing experience working here. highly motivated!,0.8118,0.649,0.0,0.351,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,4.673898305084745,0,1.0,6.0,0.16666666666666666,3.5,0.25,3.5,4.75,False,True,False
35,776,1,4,1,100,3,32,2,2,1,4312,23016,0,14,3,2,80,0,16,2,3,15,13,2,8,Standard corporate job with usual pros and cons.,standard corporate job with usual pros and cons.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,5.336424762346395,0,0.9411764705882353,5.333333333333333,0.058823529411764705,2.25,0.8867647058823529,2.5,4.113235294117647,False,True,False
45,193,6,4,1,101,4,52,3,3,1,13245,15067,4,14,3,2,80,0,17,3,4,0,0,0,0,Standard corporate job with usual pros and cons.,standard corporate job with usual pros and cons.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,1.1374754642911067,1,0.05555555555555555,1.0,0.2777777777777778,2.75,1.113888888888889,3.0,3.886111111111111,False,False,True
37,397,7,4,1,102,1,30,3,3,3,13664,25258,4,13,3,1,80,0,16,3,4,5,2,0,2,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,1.8483717526527625,0,0.35294117647058826,6.0,0.29411764705882354,2.25,1.0044117647058823,3.0,3.9955882352941177,False,False,True
46,945,5,2,1,103,2,80,3,2,2,5021,10425,8,22,4,4,80,1,16,2,3,4,2,0,2,Standard corporate job with usual pros and cons.,standard corporate job with usual pros and cons.,0.0,0.0,0.0,1.0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,2.0758661887694148,2,0.29411764705882354,5.0,0.5294117647058824,2.75,1.3661764705882353,3.5,3.6338235294117647,False,False,True
30,852,1,1,1,104,4,55,2,2,4,5126,15998,1,12,3,3,80,2,10,1,2,10,8,3,0,"Work environment is neutral, neither good nor bad.","work environment is neutral, neither good nor bad.",-0.5824,0.0,0.443,0.557,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,3.1203432806709577,2,1.0,2.75,0.18181818181818182,3.25,0.975,2.5,4.025,False,True,False
35,1214,1,3,1,105,2,30,2,1,3,2859,26278,1,18,3,1,80,0,6,3,3,6,4,0,4,Standard corporate job with usual pros and cons.,standard corporate job with usual pros and cons.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,9.188111888111887,1,1.0,7.0,0.2857142857142857,2.25,1.175,2.5,3.825,False,False,True
55,111,1,2,1,106,1,70,3,3,4,10239,18092,3,14,3,4,80,1,24,4,3,1,0,1,0,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,1.766796875,0,0.08,1.0,0.16,3.0,0.684,3.0,4.316,False,True,False
38,573,6,3,1,107,2,79,1,2,4,5329,15717,7,12,3,4,80,3,17,3,3,13,11,1,9,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,2.948780487804878,1,0.7777777777777778,7.0,0.4444444444444444,3.25,0.7194444444444444,2.0,4.280555555555556,False,True,False
34,1153,1,2,1,110,1,94,3,2,2,4325,17736,1,15,3,3,80,0,5,2,3,5,2,1,3,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,4.099861303744799,1,1.0,3.0,0.3333333333333333,2.25,1.175,3.0,3.825,False,False,True
56,1400,7,3,1,112,4,49,1,3,4,7260,21698,4,11,3,1,80,0,37,3,2,6,4,0,2,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,2.988293623467842,1,0.18421052631578946,7.0,0.13157894736842105,2.75,1.0881578947368422,2.0,3.911842105263158,False,False,True
23,541,2,1,1,113,3,62,3,1,1,2322,9518,3,13,3,3,80,1,3,3,3,0,0,0,0,"Work is fine, management is okay.","work is fine, management is okay.",0.4019,0.481,0.0,0.519,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,4.097287989668532,0,0.25,1.0,1.0,2.5,0.9,3.0,4.1,False,True,False
51,432,9,4,1,116,4,96,3,1,4,2075,18725,3,23,4,2,80,2,10,4,3,4,2,0,3,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,9.019749518304431,0,0.45454545454545453,5.0,0.36363636363636365,3.25,0.48409090909090907,3.5,4.515909090909091,False,True,False
30,288,2,3,1,117,3,99,2,2,4,4152,15830,1,19,3,1,80,3,11,3,3,11,10,10,8,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,3.811702383818926,0,1.0,1.0909090909090908,0.16666666666666666,2.75,0.625,2.5,4.375,False,True,False
46,669,9,2,1,118,3,64,2,3,4,9619,13596,1,16,3,4,80,0,9,3,3,9,8,4,7,Very happy with compensation and career development here.,very happy with compensation and career development here.,0.6115,0.363,0.0,0.637,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,1.4133056133056132,0,1.0,2.0,0.2,3.5,0.25,2.5,4.75,False,True,False
